time,open,high,low,close,tick_volume,spread,real_volume
2025-02-05 22:45:00,1.43263,1.43275,1.4312,1.4313500000000001,447,5,0
2025-02-05 23:00:00,1.43133,1.43153,1.431,1.43148,247,1,0
2025-02-05 23:15:00,1.43148,1.43159,1.43063,1.43073,140,5,0
2025-02-05 23:30:00,1.43068,1.43144,1.43048,1.43144,159,1,0
2025-02-05 23:45:00,1.43144,1.43185,1.42997,1.4307699999999999,492,5,0
2025-02-06 00:00:00,1.43089,1.43139,1.43075,1.4311,46,46,0
2025-02-06 00:15:00,1.43088,1.43124,1.43064,1.43087,55,35,0
2025-02-06 00:30:00,1.43087,1.43187,1.43087,1.43187,146,28,0
2025-02-06 00:45:00,1.43151,1.43188,1.43095,1.43118,140,35,0
2025-02-06 01:00:00,1.4310800000000001,1.43175,1.43087,1.4317199999999999,110,7,0
2025-02-06 01:15:00,1.4316900000000001,1.43173,1.43118,1.43139,148,5,0
2025-02-06 01:30:00,1.43139,1.4320300000000001,1.43132,1.43198,174,1,0
2025-02-06 01:45:00,1.43198,1.432,1.43134,1.43156,180,5,0
2025-02-06 02:00:00,1.43156,1.4316,1.43121,1.43143,296,5,0
2025-02-06 02:15:00,1.43143,1.43234,1.43139,1.43175,244,5,0
2025-02-06 02:30:00,1.43175,1.43208,1.4316,1.43207,244,4,0
2025-02-06 02:45:00,1.4320599999999999,1.43275,1.43205,1.43219,288,5,0
2025-02-06 03:00:00,1.43219,1.43235,1.43192,1.432,297,5,0
2025-02-06 03:15:00,1.432,1.43225,1.4317199999999999,1.43219,289,5,0
2025-02-06 03:30:00,1.43224,1.43229,1.4314200000000001,1.43164,487,5,0
2025-02-06 03:45:00,1.43164,1.43177,1.4314,1.43141,288,5,0
2025-02-06 04:00:00,1.43147,1.4322300000000001,1.43143,1.43222,279,5,0
2025-02-06 04:15:00,1.43222,1.43297,1.43221,1.43282,290,5,0
2025-02-06 04:30:00,1.43282,1.43307,1.43271,1.43285,240,4,0
2025-02-06 04:45:00,1.43285,1.43305,1.4326400000000001,1.43293,265,5,0
2025-02-06 05:00:00,1.4329399999999999,1.43317,1.43272,1.43312,261,4,0
2025-02-06 05:15:00,1.43312,1.43326,1.43295,1.43308,198,5,0
2025-02-06 05:30:00,1.43308,1.4334799999999999,1.4329399999999999,1.4334799999999999,180,5,0
2025-02-06 05:45:00,1.4335,1.43358,1.43332,1.43339,207,5,0
2025-02-06 06:00:00,1.43339,1.4338,1.4332,1.43378,170,5,0
2025-02-06 06:15:00,1.4337900000000001,1.43414,1.43368,1.43414,151,2,0
2025-02-06 06:30:00,1.4341300000000001,1.43461,1.43388,1.43442,167,1,0
2025-02-06 06:45:00,1.4344299999999999,1.43514,1.43436,1.43492,244,5,0
2025-02-06 07:00:00,1.4349,1.43493,1.4340899999999999,1.4340899999999999,213,5,0
2025-02-06 07:15:00,1.43408,1.43441,1.43399,1.43437,265,5,0
2025-02-06 07:30:00,1.43438,1.4346700000000001,1.43438,1.4346,160,4,0
2025-02-06 07:45:00,1.43461,1.4349,1.43449,1.4348,144,3,0
2025-02-06 08:00:00,1.43481,1.43481,1.43418,1.43458,243,5,0
2025-02-06 08:15:00,1.43444,1.43458,1.43427,1.43448,186,5,0
2025-02-06 08:30:00,1.43448,1.43461,1.4340600000000001,1.43428,235,5,0
2025-02-06 08:45:00,1.43428,1.4347400000000001,1.43428,1.43455,283,5,0
2025-02-06 09:00:00,1.43457,1.43517,1.43436,1.43516,386,5,0
2025-02-06 09:15:00,1.43517,1.43527,1.43466,1.4349,292,5,0
2025-02-06 09:30:00,1.4349,1.43615,1.4347699999999999,1.43571,346,5,0
2025-02-06 09:45:00,1.43571,1.4363299999999999,1.43561,1.4359899999999999,565,5,0
2025-02-06 10:00:00,1.43598,1.43622,1.4350399999999999,1.43586,585,2,0
2025-02-06 10:15:00,1.43585,1.4363299999999999,1.4356,1.4359600000000001,500,5,0
2025-02-06 10:30:00,1.43601,1.43644,1.43568,1.43644,506,4,0
2025-02-06 10:45:00,1.43645,1.43665,1.4357,1.4358,422,5,0
2025-02-06 11:00:00,1.4358,1.43605,1.43548,1.43567,386,5,0
2025-02-06 11:15:00,1.4356200000000001,1.43663,1.43561,1.43643,381,5,0
2025-02-06 11:30:00,1.43647,1.43655,1.4355,1.43566,365,5,0
2025-02-06 11:45:00,1.43568,1.43614,1.43541,1.43598,368,5,0
2025-02-06 12:00:00,1.43597,1.43598,1.4353,1.43558,451,5,0
2025-02-06 12:15:00,1.43557,1.43561,1.43476,1.43497,279,5,0
2025-02-06 12:30:00,1.43498,1.4359199999999999,1.43491,1.43586,376,3,0
2025-02-06 12:45:00,1.43585,1.43624,1.43571,1.43576,338,5,0
2025-02-06 13:00:00,1.43575,1.43612,1.4356900000000001,1.4359899999999999,368,5,0
2025-02-06 13:15:00,1.4359899999999999,1.43602,1.43498,1.4350399999999999,387,5,0
2025-02-06 13:30:00,1.435,1.43566,1.43494,1.43552,355,5,0
2025-02-06 13:45:00,1.43554,1.43582,1.43516,1.4358,375,5,0
2025-02-06 14:00:00,1.43588,1.4362,1.4350800000000001,1.4357,760,5,0
2025-02-06 14:15:00,1.4357,1.43643,1.43558,1.4356900000000001,489,5,0
2025-02-06 14:30:00,1.4357,1.4357,1.43482,1.43496,475,4,0
2025-02-06 14:45:00,1.43489,1.43518,1.43453,1.4347400000000001,544,5,0
2025-02-06 15:00:00,1.4347400000000001,1.43541,1.43446,1.43456,671,5,0
2025-02-06 15:15:00,1.43454,1.43521,1.4344700000000001,1.43492,572,5,0
2025-02-06 15:30:00,1.43452,1.43509,1.43436,1.43468,611,5,0
2025-02-06 15:45:00,1.4346700000000001,1.43537,1.4341300000000001,1.43419,575,5,0
2025-02-06 16:00:00,1.43412,1.43446,1.43375,1.434,576,5,0
2025-02-06 16:15:00,1.434,1.43415,1.43359,1.43391,456,5,0
2025-02-06 16:30:00,1.43391,1.4341,1.43277,1.43277,787,5,0
2025-02-06 16:45:00,1.43277,1.4349,1.43275,1.4346700000000001,709,5,0
2025-02-06 17:00:00,1.43465,1.43493,1.4331800000000001,1.43322,819,5,0
2025-02-06 17:15:00,1.4332099999999999,1.43341,1.4326400000000001,1.43311,709,4,0
2025-02-06 17:30:00,1.43312,1.43394,1.43297,1.43323,754,1,0
2025-02-06 17:45:00,1.43323,1.4336,1.4320599999999999,1.43214,704,5,0
2025-02-06 18:00:00,1.43215,1.4323000000000001,1.43061,1.43099,639,3,0
2025-02-06 18:15:00,1.43098,1.43106,1.43033,1.43061,551,5,0
2025-02-06 18:30:00,1.43061,1.43119,1.43046,1.43106,404,5,0
2025-02-06 18:45:00,1.43106,1.43173,1.43095,1.43168,482,5,0
2025-02-06 19:00:00,1.43167,1.43189,1.43079,1.43117,507,5,0
2025-02-06 19:15:00,1.43117,1.43129,1.43061,1.43088,301,5,0
2025-02-06 19:30:00,1.43088,1.4313500000000001,1.43088,1.43118,376,5,0
2025-02-06 19:45:00,1.43118,1.43127,1.43089,1.43106,321,1,0
2025-02-06 20:00:00,1.4310800000000001,1.43144,1.4301,1.4313,587,1,0
2025-02-06 20:15:00,1.43128,1.43128,1.43044,1.43055,563,5,0
2025-02-06 20:30:00,1.43055,1.43121,1.43028,1.43033,479,5,0
2025-02-06 20:45:00,1.43034,1.43088,1.43026,1.43058,444,5,0
2025-02-06 21:00:00,1.43059,1.43103,1.43049,1.43088,298,5,0
2025-02-06 21:15:00,1.43089,1.43141,1.43088,1.43129,374,5,0
2025-02-06 21:30:00,1.43128,1.43181,1.43127,1.43156,419,5,0
2025-02-06 21:45:00,1.43157,1.43184,1.4310100000000001,1.43184,381,5,0
2025-02-06 22:00:00,1.43185,1.43191,1.43128,1.43136,313,5,0
2025-02-06 22:15:00,1.43139,1.43174,1.43119,1.43173,247,5,0
2025-02-06 22:30:00,1.43173,1.43176,1.43128,1.43131,250,5,0
2025-02-06 22:45:00,1.43132,1.43166,1.43034,1.43039,493,4,0
2025-02-06 23:00:00,1.43053,1.43097,1.43027,1.4304999999999999,276,3,0
2025-02-06 23:15:00,1.4304999999999999,1.43117,1.43046,1.43053,180,5,0
2025-02-06 23:30:00,1.43053,1.43094,1.43052,1.43058,110,1,0
2025-02-06 23:45:00,1.43058,1.43065,1.43012,1.4301599999999999,229,5,0
2025-02-07 00:00:00,1.4301,1.43078,1.42997,1.4304700000000001,68,51,0
2025-02-07 00:15:00,1.43045,1.43054,1.43035,1.43046,73,52,0
2025-02-07 00:30:00,1.43045,1.43071,1.43032,1.43054,124,34,0
2025-02-07 00:45:00,1.43051,1.43086,1.43051,1.4307,127,38,0
2025-02-07 01:00:00,1.43113,1.43113,1.43064,1.4308100000000001,131,5,0
2025-02-07 01:15:00,1.4308100000000001,1.4309,1.43061,1.43068,99,5,0
2025-02-07 01:30:00,1.43067,1.43098,1.43062,1.4308100000000001,117,5,0
2025-02-07 01:45:00,1.4308,1.43087,1.43049,1.43079,126,2,0
2025-02-07 02:00:00,1.43079,1.43079,1.43022,1.43048,192,5,0
2025-02-07 02:15:00,1.43049,1.43109,1.43048,1.4309,170,5,0
2025-02-07 02:30:00,1.4309,1.43159,1.43089,1.43143,148,5,0
2025-02-07 02:45:00,1.4314200000000001,1.43183,1.43137,1.4316200000000001,186,5,0
2025-02-07 03:00:00,1.4316200000000001,1.4316900000000001,1.4311,1.4313500000000001,345,5,0
2025-02-07 03:15:00,1.43133,1.43148,1.43091,1.4310100000000001,274,5,0
2025-02-07 03:30:00,1.4310100000000001,1.43136,1.43069,1.4308,324,5,0
2025-02-07 03:45:00,1.4308,1.43084,1.43028,1.43056,311,5,0
2025-02-07 04:00:00,1.43056,1.4307,1.43039,1.4304999999999999,291,5,0
2025-02-07 04:15:00,1.4304999999999999,1.4304999999999999,1.4301300000000001,1.43027,234,5,0
2025-02-07 04:30:00,1.43026,1.43059,1.43025,1.43055,228,5,0
2025-02-07 04:45:00,1.43055,1.43091,1.43051,1.43057,258,5,0
2025-02-07 05:00:00,1.43057,1.43109,1.43056,1.4309,171,5,0
2025-02-07 05:15:00,1.43089,1.43091,1.43076,1.43084,175,5,0
2025-02-07 05:30:00,1.43083,1.4313,1.43056,1.43126,163,5,0
2025-02-07 05:45:00,1.43126,1.43182,1.43123,1.4317,186,5,0
2025-02-07 06:00:00,1.4317,1.43245,1.43164,1.43242,146,5,0
2025-02-07 06:15:00,1.43241,1.43266,1.43209,1.43215,176,5,0
2025-02-07 06:30:00,1.43215,1.4322,1.43194,1.43214,131,5,0
2025-02-07 06:45:00,1.43215,1.43236,1.432,1.43202,132,5,0
2025-02-07 07:00:00,1.43202,1.43216,1.43191,1.4319899999999999,180,4,0
2025-02-07 07:15:00,1.43198,1.43244,1.43192,1.43215,142,3,0
2025-02-07 07:30:00,1.43215,1.4322,1.43183,1.43213,189,5,0
2025-02-07 07:45:00,1.43213,1.43262,1.4321,1.43248,224,5,0
2025-02-07 08:00:00,1.43248,1.43259,1.43229,1.43231,224,4,0
2025-02-07 08:15:00,1.43232,1.43256,1.43227,1.43235,227,5,0
2025-02-07 08:30:00,1.43235,1.43245,1.4320599999999999,1.43213,185,5,0
2025-02-07 08:45:00,1.43211,1.43241,1.43197,1.43197,141,4,0
2025-02-07 09:00:00,1.43198,1.43213,1.43112,1.4312,238,4,0
2025-02-07 09:15:00,1.4312,1.43124,1.4307400000000001,1.43091,262,5,0
2025-02-07 09:30:00,1.4309,1.4311099999999999,1.43073,1.4310100000000001,261,5,0
2025-02-07 09:45:00,1.431,1.4316499999999999,1.431,1.43141,245,5,0
2025-02-07 10:00:00,1.43141,1.43141,1.43062,1.43086,399,5,0
2025-02-07 10:15:00,1.43086,1.4313500000000001,1.43066,1.43118,375,5,0
2025-02-07 10:30:00,1.43114,1.43129,1.43064,1.43107,356,5,0
2025-02-07 10:45:00,1.43107,1.4311099999999999,1.43045,1.43069,318,5,0
2025-02-07 11:00:00,1.43069,1.4311,1.43056,1.43087,371,5,0
2025-02-07 11:15:00,1.43088,1.43131,1.43087,1.43119,358,5,0
2025-02-07 11:30:00,1.43119,1.43126,1.43055,1.43056,284,5,0
2025-02-07 11:45:00,1.43057,1.43132,1.43056,1.43118,270,5,0
2025-02-07 12:00:00,1.43116,1.43164,1.4311,1.43159,290,5,0
2025-02-07 12:15:00,1.43159,1.43222,1.43156,1.43209,289,5,0
2025-02-07 12:30:00,1.4321,1.43224,1.43175,1.43221,260,5,0
2025-02-07 12:45:00,1.43221,1.4327,1.43216,1.43242,263,5,0
2025-02-07 13:00:00,1.43241,1.43293,1.4323000000000001,1.43283,337,2,0
2025-02-07 13:15:00,1.43283,1.4329399999999999,1.4325999999999999,1.43272,361,5,0
2025-02-07 13:30:00,1.43271,1.43362,1.43258,1.43323,359,5,0
2025-02-07 13:45:00,1.43322,1.43338,1.4329100000000001,1.4331800000000001,326,5,0
2025-02-07 14:00:00,1.43322,1.43408,1.43322,1.43395,424,3,0
2025-02-07 14:15:00,1.43396,1.43432,1.43366,1.43432,436,5,0
2025-02-07 14:30:00,1.43431,1.43433,1.43317,1.43346,439,5,0
2025-02-07 14:45:00,1.4334500000000001,1.43438,1.4334,1.43377,475,2,0
2025-02-07 15:00:00,1.43376,1.4344999999999999,1.43332,1.43336,547,5,0
2025-02-07 15:15:00,1.43336,1.43338,1.43209,1.43211,707,3,0
2025-02-07 15:30:00,1.42953,1.43212,1.42866,1.42916,1406,3,0
2025-02-07 15:45:00,1.42924,1.4313,1.42912,1.43048,1123,5,0
2025-02-07 16:00:00,1.43049,1.43117,1.42944,1.42964,907,5,0
2025-02-07 16:15:00,1.42964,1.43053,1.42865,1.4286699999999999,810,4,0
2025-02-07 16:30:00,1.42865,1.4297900000000001,1.42812,1.4295499999999999,815,5,0
2025-02-07 16:45:00,1.42956,1.42963,1.42812,1.42872,667,5,0
2025-02-07 17:00:00,1.42886,1.43006,1.42874,1.42953,1058,5,0
2025-02-07 17:15:00,1.4295200000000001,1.42973,1.42865,1.42932,915,5,0
2025-02-07 17:30:00,1.42933,1.42965,1.42813,1.42835,871,5,0
2025-02-07 17:45:00,1.42835,1.43397,1.42798,1.43017,1082,1,0
2025-02-07 18:00:00,1.43017,1.43279,1.43002,1.43129,1330,5,0
2025-02-07 18:15:00,1.4313,1.43209,1.42912,1.43192,1242,1,0
2025-02-07 18:30:00,1.43186,1.43252,1.4310800000000001,1.4323000000000001,1006,5,0
2025-02-07 18:45:00,1.4323000000000001,1.43251,1.43064,1.43118,870,1,0
2025-02-07 19:00:00,1.43121,1.43201,1.42862,1.43035,1153,3,0
2025-02-07 19:15:00,1.43029,1.43327,1.43029,1.43072,1219,0,0
2025-02-07 19:30:00,1.43071,1.43087,1.42909,1.42941,786,5,0
2025-02-07 19:45:00,1.42938,1.42974,1.429,1.4292500000000001,586,5,0
2025-02-07 20:00:00,1.4292799999999999,1.42937,1.42761,1.42767,538,5,0
2025-02-07 20:15:00,1.4276499999999999,1.42797,1.4273500000000001,1.42771,517,1,0
2025-02-07 20:30:00,1.42771,1.42919,1.4275,1.42917,466,5,0
2025-02-07 20:45:00,1.42912,1.43008,1.4291,1.42983,658,5,0
2025-02-07 21:00:00,1.42977,1.43007,1.42842,1.42874,539,5,0
2025-02-07 21:15:00,1.42872,1.42875,1.42756,1.42774,426,5,0
2025-02-07 21:30:00,1.42775,1.42848,1.42753,1.42821,472,1,0
2025-02-07 21:45:00,1.4282,1.42885,1.42813,1.42836,412,5,0
2025-02-07 22:00:00,1.42836,1.4288699999999999,1.42835,1.4288699999999999,415,5,0
2025-02-07 22:15:00,1.42888,1.42956,1.42853,1.42947,376,5,0
2025-02-07 22:30:00,1.4294,1.42977,1.42931,1.42976,351,2,0
2025-02-07 22:45:00,1.42976,1.42976,1.42801,1.42808,486,4,0
2025-02-07 23:00:00,1.42805,1.42863,1.42736,1.42854,293,5,0
2025-02-07 23:15:00,1.42855,1.4286699999999999,1.42831,1.42863,189,5,0
2025-02-07 23:30:00,1.42856,1.42973,1.42856,1.42957,200,5,0
2025-02-07 23:45:00,1.42953,1.42966,1.42889,1.42906,343,5,0
2025-02-10 00:00:00,1.43486,1.43598,1.43473,1.4359600000000001,99,51,0
2025-02-10 00:15:00,1.4359600000000001,1.43751,1.4359600000000001,1.4368,214,28,0
2025-02-10 00:30:00,1.43696,1.43778,1.43591,1.4361,219,43,0
2025-02-10 00:45:00,1.4361,1.43636,1.4357199999999999,1.4359199999999999,215,33,0
2025-02-10 01:00:00,1.43594,1.43594,1.43381,1.43397,400,5,0
2025-02-10 01:15:00,1.43396,1.43396,1.43311,1.4332,279,5,0
2025-02-10 01:30:00,1.4332099999999999,1.43371,1.43312,1.43366,322,5,0
2025-02-10 01:45:00,1.43365,1.43408,1.4331,1.4333,442,5,0
2025-02-10 02:00:00,1.4332799999999999,1.43333,1.43232,1.4333,425,5,0
2025-02-10 02:15:00,1.43331,1.43353,1.4326400000000001,1.4329100000000001,428,5,0
2025-02-10 02:30:00,1.43292,1.43312,1.4327,1.43299,391,5,0
2025-02-10 02:45:00,1.43297,1.43381,1.43292,1.4333,552,5,0
2025-02-10 03:00:00,1.43329,1.43363,1.4328,1.43349,569,5,0
2025-02-10 03:15:00,1.43346,1.4349,1.43279,1.43422,571,5,0
2025-02-10 03:30:00,1.43422,1.43517,1.43422,1.4347400000000001,680,5,0
2025-02-10 03:45:00,1.43475,1.4351,1.43464,1.43487,489,5,0
2025-02-10 04:00:00,1.43487,1.43494,1.43428,1.43457,419,5,0
2025-02-10 04:15:00,1.43453,1.43583,1.43448,1.43536,416,5,0
2025-02-10 04:30:00,1.43537,1.43547,1.43484,1.43493,351,5,0
2025-02-10 04:45:00,1.43493,1.43566,1.4349,1.43558,245,5,0
2025-02-10 05:00:00,1.43558,1.43559,1.43499,1.43502,265,5,0
2025-02-10 05:15:00,1.43502,1.4353099999999999,1.4344299999999999,1.43461,245,5,0
2025-02-10 05:30:00,1.43461,1.43547,1.43452,1.43527,214,5,0
2025-02-10 05:45:00,1.43526,1.43539,1.43435,1.43436,237,5,0
2025-02-10 06:00:00,1.43435,1.4346,1.43414,1.43445,241,5,0
2025-02-10 06:15:00,1.43444,1.43456,1.43383,1.434,255,5,0
2025-02-10 06:30:00,1.43399,1.43433,1.43387,1.43425,229,5,0
2025-02-10 06:45:00,1.43424,1.43452,1.43423,1.43432,178,5,0
2025-02-10 07:00:00,1.43423,1.43434,1.43383,1.43384,245,4,0
2025-02-10 07:15:00,1.43384,1.43403,1.43371,1.43371,226,5,0
2025-02-10 07:30:00,1.43368,1.4341,1.43359,1.43381,283,5,0
2025-02-10 07:45:00,1.4338,1.43461,1.4338,1.43444,258,5,0
2025-02-10 08:00:00,1.4344299999999999,1.43459,1.4341599999999999,1.43452,321,5,0
2025-02-10 08:15:00,1.43452,1.43452,1.43401,1.43441,297,5,0
2025-02-10 08:30:00,1.43441,1.43465,1.43395,1.43425,229,5,0
2025-02-10 08:45:00,1.43425,1.43425,1.43356,1.43362,270,5,0
2025-02-10 09:00:00,1.43362,1.4341,1.43314,1.4340899999999999,407,5,0
2025-02-10 09:15:00,1.4341,1.4352800000000001,1.43405,1.43517,440,5,0
2025-02-10 09:30:00,1.43518,1.43589,1.43469,1.43469,306,5,0
2025-02-10 09:45:00,1.43469,1.43542,1.43462,1.43475,418,5,0
2025-02-10 10:00:00,1.4348,1.43484,1.43354,1.43401,553,5,0
2025-02-10 10:15:00,1.43401,1.43415,1.43317,1.4332099999999999,539,5,0
2025-02-10 10:30:00,1.4332099999999999,1.43434,1.4332099999999999,1.43362,483,5,0
2025-02-10 10:45:00,1.43362,1.43383,1.43327,1.43366,454,5,0
2025-02-10 11:00:00,1.43363,1.43378,1.43185,1.43186,549,5,0
2025-02-10 11:15:00,1.43186,1.43214,1.43152,1.43167,417,5,0
2025-02-10 11:30:00,1.43166,1.43208,1.43153,1.43204,398,5,0
2025-02-10 11:45:00,1.43205,1.43269,1.43194,1.4325999999999999,407,5,0
2025-02-10 12:00:00,1.4326400000000001,1.4334,1.4326400000000001,1.4332,384,5,0
2025-02-10 12:15:00,1.43319,1.43373,1.43303,1.43361,304,5,0
2025-02-10 12:30:00,1.43359,1.43371,1.43298,1.43308,299,5,0
2025-02-10 12:45:00,1.43308,1.43344,1.43281,1.43341,340,5,0
2025-02-10 13:00:00,1.4334,1.4334,1.4326699999999999,1.4333,399,5,0
2025-02-10 13:15:00,1.4333,1.43399,1.4331800000000001,1.43362,327,4,0
2025-02-10 13:30:00,1.43362,1.43398,1.4334,1.43384,336,5,0
2025-02-10 13:45:00,1.43385,1.43414,1.43383,1.43402,331,5,0
2025-02-10 14:00:00,1.43403,1.4344700000000001,1.43391,1.43434,557,5,0
2025-02-10 14:15:00,1.43434,1.43446,1.43383,1.4339,322,5,0
2025-02-10 14:30:00,1.4339,1.43404,1.43353,1.43361,363,5,0
2025-02-10 14:45:00,1.43361,1.43405,1.43349,1.43381,317,5,0
2025-02-10 15:00:00,1.43381,1.43432,1.43377,1.434,398,5,0
2025-02-10 15:15:00,1.434,1.43412,1.43336,1.43399,367,5,0
2025-02-10 15:30:00,1.43399,1.43442,1.4338,1.4340600000000001,344,5,0
2025-02-10 15:45:00,1.43401,1.4342,1.43344,1.43369,367,5,0
2025-02-10 16:00:00,1.43367,1.43408,1.43324,1.43351,401,5,0
2025-02-10 16:15:00,1.43351,1.43411,1.4333,1.43344,527,5,0
2025-02-10 16:30:00,1.43343,1.43421,1.4323299999999999,1.4342,709,5,0
2025-02-10 16:45:00,1.43419,1.43431,1.43356,1.43366,671,5,0
2025-02-10 17:00:00,1.43359,1.43401,1.43302,1.43346,613,5,0
2025-02-10 17:15:00,1.4334500000000001,1.43358,1.43227,1.43245,588,5,0
2025-02-10 17:30:00,1.43243,1.43295,1.43195,1.43253,516,5,0
2025-02-10 17:45:00,1.43253,1.43316,1.43198,1.4320300000000001,705,5,0
2025-02-10 18:00:00,1.43202,1.43228,1.43139,1.43171,491,5,0
2025-02-10 18:15:00,1.4317,1.43254,1.43166,1.43187,558,5,0
2025-02-10 18:30:00,1.43186,1.43236,1.4316499999999999,1.43211,449,5,0
2025-02-10 18:45:00,1.43211,1.4325700000000001,1.43181,1.43182,505,5,0
2025-02-10 19:00:00,1.4318,1.43234,1.4313500000000001,1.43217,449,5,0
2025-02-10 19:15:00,1.43222,1.43245,1.43198,1.43231,369,5,0
2025-02-10 19:30:00,1.4323000000000001,1.43242,1.43193,1.43205,365,3,0
2025-02-10 19:45:00,1.43205,1.43224,1.43155,1.43198,333,5,0
2025-02-10 20:00:00,1.43198,1.43213,1.43167,1.43176,381,4,0
2025-02-10 20:15:00,1.43177,1.4322300000000001,1.43152,1.43161,332,5,0
2025-02-10 20:30:00,1.4316200000000001,1.43216,1.43143,1.43152,365,5,0
2025-02-10 20:45:00,1.43151,1.43164,1.43106,1.4314,352,5,0
2025-02-10 21:00:00,1.4314200000000001,1.4316499999999999,1.43087,1.43113,290,5,0
2025-02-10 21:15:00,1.43112,1.4316200000000001,1.43099,1.4315,278,5,0
2025-02-10 21:30:00,1.43151,1.43151,1.43051,1.43092,266,5,0
2025-02-10 21:45:00,1.43093,1.43096,1.43051,1.43079,275,5,0
2025-02-10 22:00:00,1.43079,1.43092,1.43065,1.4307,228,5,0
2025-02-10 22:15:00,1.4307,1.43144,1.43069,1.4314,217,5,0
2025-02-10 22:30:00,1.4314,1.43144,1.43095,1.43102,289,5,0
2025-02-10 22:45:00,1.43103,1.43125,1.4308100000000001,1.43095,303,5,0
2025-02-10 23:00:00,1.43095,1.43105,1.43076,1.43096,95,5,0
2025-02-10 23:15:00,1.43096,1.4310800000000001,1.43085,1.43106,89,1,0
2025-02-10 23:30:00,1.43105,1.43132,1.43092,1.43098,104,5,0
2025-02-10 23:45:00,1.43099,1.4317199999999999,1.43037,1.43039,251,5,0
2025-02-11 00:00:00,1.43049,1.4316900000000001,1.43038,1.4316200000000001,77,41,0
2025-02-11 00:15:00,1.4316200000000001,1.43163,1.43145,1.43156,138,57,0
2025-02-11 00:30:00,1.43156,1.43274,1.43148,1.43244,292,15,0
2025-02-11 00:45:00,1.43243,1.43361,1.43237,1.43254,365,34,0
2025-02-11 01:00:00,1.43256,1.43361,1.43163,1.4334,413,12,0
2025-02-11 01:15:00,1.43342,1.43384,1.43301,1.4334500000000001,294,4,0
2025-02-11 01:30:00,1.43344,1.43359,1.43332,1.43333,167,1,0
2025-02-11 01:45:00,1.43333,1.4339,1.43331,1.43387,190,5,0
2025-02-11 02:00:00,1.4337900000000001,1.43399,1.43354,1.43363,187,3,0
2025-02-11 02:15:00,1.43362,1.43374,1.4334,1.4334,154,5,0
2025-02-11 02:30:00,1.4334,1.4335499999999999,1.4332099999999999,1.43332,136,5,0
2025-02-11 02:45:00,1.43329,1.4334500000000001,1.43306,1.43319,145,1,0
2025-02-11 03:00:00,1.43317,1.43324,1.4326699999999999,1.43285,196,5,0
2025-02-11 03:15:00,1.43286,1.43317,1.43277,1.43305,214,5,0
2025-02-11 03:30:00,1.43306,1.43343,1.43295,1.43322,214,5,0
2025-02-11 03:45:00,1.43322,1.43356,1.4331800000000001,1.4334799999999999,179,5,0
2025-02-11 04:00:00,1.4334799999999999,1.43378,1.43303,1.43359,201,5,0
2025-02-11 04:15:00,1.43364,1.43385,1.43326,1.43357,285,5,0
2025-02-11 04:30:00,1.43357,1.43404,1.43356,1.43373,284,5,0
2025-02-11 04:45:00,1.43372,1.43397,1.43364,1.43395,180,5,0
2025-02-11 05:00:00,1.43394,1.43404,1.43385,1.43399,226,5,0
2025-02-11 05:15:00,1.434,1.43403,1.43384,1.43396,160,5,0
2025-02-11 05:30:00,1.43396,1.43396,1.43356,1.43367,169,5,0
2025-02-11 05:45:00,1.43367,1.43372,1.43346,1.43346,124,5,0
2025-02-11 06:00:00,1.4334500000000001,1.43349,1.43329,1.43336,147,5,0
2025-02-11 06:15:00,1.43336,1.43353,1.4332500000000001,1.4332799999999999,98,5,0
2025-02-11 06:30:00,1.43333,1.43344,1.43324,1.43333,84,5,0
2025-02-11 06:45:00,1.43334,1.43347,1.43334,1.4334500000000001,112,5,0
2025-02-11 07:00:00,1.43344,1.43347,1.43326,1.43342,114,1,0
2025-02-11 07:15:00,1.43341,1.43342,1.4331800000000001,1.43327,110,1,0
2025-02-11 07:30:00,1.43327,1.43334,1.43292,1.43316,111,2,0
2025-02-11 07:45:00,1.43316,1.43343,1.43316,1.4332799999999999,192,2,0
2025-02-11 08:00:00,1.43331,1.43344,1.4331800000000001,1.43332,207,3,0
2025-02-11 08:15:00,1.43332,1.43335,1.43266,1.43273,227,5,0
2025-02-11 08:30:00,1.43272,1.43304,1.43265,1.43302,260,5,0
2025-02-11 08:45:00,1.43302,1.4332099999999999,1.43293,1.43299,229,5,0
2025-02-11 09:00:00,1.433,1.43378,1.43292,1.43372,280,5,0
2025-02-11 09:15:00,1.4337,1.4338,1.43285,1.43308,270,5,0
2025-02-11 09:30:00,1.43308,1.43343,1.43289,1.43324,344,5,0
2025-02-11 09:45:00,1.43324,1.43334,1.43266,1.43332,422,5,0
2025-02-11 10:00:00,1.43333,1.4334500000000001,1.43268,1.43293,468,5,0
2025-02-11 10:15:00,1.43295,1.43299,1.43246,1.43289,385,5,0
2025-02-11 10:30:00,1.4329,1.43359,1.43283,1.43349,419,5,0
2025-02-11 10:45:00,1.43353,1.43375,1.43313,1.43356,402,5,0
2025-02-11 11:00:00,1.43356,1.43397,1.43313,1.43397,384,5,0
2025-02-11 11:15:00,1.43397,1.43403,1.43356,1.43372,378,5,0
2025-02-11 11:30:00,1.43374,1.43395,1.43356,1.4337900000000001,349,5,0
2025-02-11 11:45:00,1.4337900000000001,1.4338899999999999,1.43331,1.43338,242,5,0
